ingestion_year,ingestion_month,ingestion_day,id_sistema_cliente,simbol,cusip,isin,nombre_activo,cantidad,valor_mercado,fecha_vencimiento,tasa_cupon
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.12,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6913.2,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1105.68,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5676.44,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11908.71,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5652.19,1/01/1900,0
2024,3,1,10039616197,USD,USD999997,Liquidez,CASH,0,1320.04,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11972.88,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,204.04,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1134.48,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5657.04,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.14,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11916.99,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11914.92,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6938.4,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5658.01,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.12,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1076.87,1/01/1900,0
2024,3,1,10039616197,USD,USD999997,Liquidez,CASH,0,15.57,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,187.31,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1103.3,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6996,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6988.8,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,187.26,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,170.89,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11929.41,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1102.46,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11952.18,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,154.95,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6932.4,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,203.99,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6990,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,203.81,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6999.6,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,170.82,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,154.85,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1075.92,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1105.26,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6907.2,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5641.52,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.61,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.65,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5629.88,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5639.58,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.64,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,170.72,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1132.74,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.16,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5667.71,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11956.32,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11921.13,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11879.73,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1165.55,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5656.07,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6925.2,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.15,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1163.77,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11904.57,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.19,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5636.67,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1133.46,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,24.17,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5678.38,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11912.85,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1073.98,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11921.13,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1164.81,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6915.6,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11904.57,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11956.32,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1050.12,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11919.06,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11941.83,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1075.66,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1075.92,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11900.43,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1164.51,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6915.6,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1074.76,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11966.67,1/01/1900,0
2024,3,1,10039616197,USD,USD999997,Liquidez,CASH,0,4989.13,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5627.94,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1132.45,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.68,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5626.97,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11914.92,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.67,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1162.43,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5631.82,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11929.41,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6943.2,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.71,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,37.7,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1106.52,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5624.06,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6987.6,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11892.15,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,1135.78,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,207,11900.43,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,186.98,1/01/1900,0
2024,3,1,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,120,6950.4,1/01/1900,0
2024,3,1,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,186.93,1/01/1900,0
2024,4,26,10039616197,USD,USD999997,Liquidez,CASH,0,-3.96,1/01/1900,0
2024,4,26,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5596.9,1/01/1900,0
2024,5,30,10039616197,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,9.44,1/01/1900,0
2024,5,30,10039616197,VGSH,92206C102,US92206C1027,VANGUARD SCOTTSDALE FDS VANGUARD SHORT-TERM TREAS INDEX FD  ,97,5600.78,1/01/1900,0
2024,5,30,10041560001,TEF5013179,P28768AC6,USP28768AC69,COLOMBIA TELECOMUNICACIONES SA ESP BIC REG S BOND 4.950% 07/17/30 B/E DTD 07/17/20 CLB,400000,297152,07/17/2030,4.95
2024,5,30,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,228.29,1/01/1900,0
2024,5,30,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLIC MEDELLIN LOCAL AUTHORITY 4.375% 02/15/31 B/E DTD 07/15/20 CLB ,180000,148001.4,02/15/2031,4.375
2024,5,30,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA REG S BOND ISIN#USP9810XAA92 5.125% 01/15/28 B/E DTD 07/01/20 CLB ,200000,152512,01/15/2028,5.125
2024,5,30,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAD49 7.051% 04/03/27 B/E DTD 04/03/17 CLB ,150000,147037.5,4/03/2027,7.051
2024,5,30,10041560001,BAK4918586,P1850NAA9,USP1850NAA92,BRASKEM IDESA SAPI REG S BOND ISIN#USP1850NAA92 7.450% 11/15/29 B/E DTD 12/02/19 CLB ,200000,162508,11/15/2029,7.45
2024,5,30,10041560001,BGNB5166290,P1265VAH5,USP1265VAH52,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAH52 7.500% 04/16/31 REG DTD 04/16/21 CLB ,200000,180630,04/16/2031,7.5
2024,5,30,10041560001,None,P17460AB5,USP17460AB56,BOGOTA DISTRITO CAPITAL REG S ISIN#USP17460AB56 9.750% 07/26/28 B/E DTD 07/26/07 CLB ,330000000,80353.85,07/26/2028,9.75
2024,3,1,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLICAS DE MEDELLIN E S P (EPM) REG S BOND ISIN#USP9379RBC09 4.375% 02/15/31 B/E DTD 07/15/20,180000,134767.8,02/15/2031,4.375
2024,3,1,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA REG S BOND ISIN#USP9810XAA92 5.125% 01/15/28 B/E DTD 07/01/20 CLB ,200000,70100,01/15/2028,5.125
2024,3,1,10041560001,nan,P17460AB5,USP17460AB56,BOGOTA DISTRITO CAPITAL REG S ISIN#USP17460AB56 9.750% 07/26/28 B/E DTD 07/26/07 CLB ,330000000,72062.1,07/26/2028,9.75
2024,3,1,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,112.25,1/01/1900,0
2024,3,1,10041560001,BGNB5166290,P1265VAH5,USP1265VAH52,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAH52 7.500% 04/16/31 REG DTD 04/16/21 CLB ,200000,168138,04/16/2031,7.5
2024,3,1,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLIC MEDELLIN LOCAL AUTHORITY 4.375% 02/15/31 B/E DTD 07/15/20 CLB ,180000,146345.4,02/15/2031,4.375
2024,3,1,10041560001,BAK4918586,P1850NAA9,USP1850NAA92,BRASKEM IDESA SAPI REG S BOND ISIN#USP1850NAA92 7.450% 11/15/29 B/E DTD 12/02/19 CLB ,200000,153462,11/15/2029,7.45
2024,3,1,10041560001,BGNB5166290,P1265VAH5,USP1265VAH52,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAH52 7.500% 04/16/31 REG DTD 04/16/21 CLB ,200000,171288,04/16/2031,7.5
2024,3,1,10041560001,nan,P17460AB5,USP17460AB56,BOGOTA DISTRITO CAPITAL REG S ISIN#USP17460AB56 9.750% 07/26/28 B/E DTD 07/26/07 CLB ,330000000,74472.75,07/26/2028,9.75
2024,3,1,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAD49 7.051% 04/03/27 B/E DTD 04/03/17 CLB ,150000,140593.5,4/03/2027,7.051
2024,3,1,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLIC MEDELLIN LOCAL AUTHORITY 4.375% 02/15/31 B/E DTD 07/15/20 CLB ,180000,146894.4,02/15/2031,4.375
2024,3,1,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA REG S BOND ISIN#USP9810XAA92 5.125% 01/15/28 B/E DTD 07/01/20 CLB ,200000,94920,01/15/2028,5.125
2024,3,1,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAD49 7.051% 04/03/27 B/E DTD 04/03/17 CLB ,150000,140197.5,4/03/2027,7.051
2024,3,1,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,8126.55,1/01/1900,0
2024,3,1,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAD49 7.051% 04/03/27 B/E DTD 04/03/17 CLB ,150000,143544,4/03/2027,7.051
2024,3,1,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA SR SECD NT REG S 5.125% 01/15/28 B/E DTD 07/01/20 CLB  ,200000,114910,01/15/2028,5.125
2024,3,1,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAD49 7.051% 04/03/27 B/E DTD 04/03/17 CLB ,150000,144477,4/03/2027,7.051
2024,3,1,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA REG S BOND ISIN#USP9810XAA92 5.125% 01/15/28 B/E DTD 07/01/20 CLB ,200000,124782,01/15/2028,5.125
2024,3,1,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLIC MEDELLIN LOCAL AUTHORITY 4.375% 02/15/31 B/E DTD 07/15/20 CLB ,180000,147339,02/15/2031,4.375
2024,3,1,10041560001,nan,P17460AB5,USP17460AB56,BOGOTA DISTRITO CAPITAL ISIN#USP17460AB56 9.750% 07/26/28 B/E DTD 07/26/07 CLB ,330000000,69088.55,07/26/2028,9.75
2024,3,1,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,162.87,1/01/1900,0
2024,3,1,10041560001,BGNB5166290,P1265VAH5,USP1265VAH52,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAH52 7.500% 04/16/31 REG DTD 04/16/21 CLB ,200000,168810,04/16/2031,7.5
2024,3,1,10041560001,BAK4918586,P1850NAA9,USP1850NAA92,BRASKEM IDESA SAPI REG S BOND ISIN#USP1850NAA92 7.450% 11/15/29 B/E DTD 12/02/19 CLB ,200000,153822,11/15/2029,7.45
2024,3,1,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS ISIN#USP1265VAD49 7.051% 04/03/27 REG DTD 04/03/17 CLB  ,150000,142381.5,4/03/2027,7.051
2024,3,1,10041560001,BAK4918586,P1850NAA9,USP1850NAA92,BRASKEM IDESA S A P I SR SECD NT REG S ISIN#USP1850NAA92 7.450% 11/15/29 B/E DTD 12/02/19 CLB ,200000,135646,11/15/2029,7.45
2024,3,1,10041560001,BAK4918586,P1850NAA9,USP1850NAA92,BRASKEM IDESA SAPI REG S BOND ISIN#USP1850NAA92 7.450% 11/15/29 B/E DTD 12/02/19 CLB ,200000,121620,11/15/2029,7.45
2024,3,1,10041560001,BGNB5166290,P1265VAH5,USP1265VAH52,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAH52 0.000% 04/16/31 REG DTD 04/16/21 CLB ,200000,164900,04/16/2031,0
2024,3,1,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA REG S BOND ISIN#USP9810XAA92 5.125% 01/15/28 B/E DTD 07/01/20 CLB ,200000,118842,01/15/2028,5.125
2024,3,1,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,116.65,1/01/1900,0
2024,3,1,10041560001,nan,P17460AB5,USP17460AB56,BOGOTA DISTRITO CAPITAL ISIN#USP17460AB56 9.750% 07/26/28 B/E DTD 07/26/07 CLB ,330000000,72181.86,07/26/2028,9.75
2024,3,1,10041560001,TEF5013179,P28768AC6,USP28768AC69,COLOMBIA TELECOMUNICACIONES SA ESP BIC REG S BOND 4.950% 07/17/30 B/E DTD 07/17/20 CLB,200000,134020,07/17/2030,4.95
2024,3,1,10041560001,EPMP5013310,P9379RBC0,USP9379RBC09,EMPRESAS PUBLICAS DE MEDELLIN E S P (EPM) REG S BOND ISIN#USP9379RBC09 4.375% 02/15/31 B/E DTD 07/15/20,180000,132139.8,02/15/2031,4.375
2024,3,1,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,8120.39,1/01/1900,0
2024,3,1,10041560001,TEF5013179,P28768AC6,USP28768AC69,COLOMBIA TELECOMUNICACIONES SA ESP BIC REG S BOND 4.950% 07/17/30 B/E DTD 07/17/20 CLB,200000,121798,07/17/2030,4.95
2024,3,1,10041560001,BAK4918586,P1850NAA9,USP1850NAA92,BRASKEM IDESA SAPI REG S BOND ISIN#USP1850NAA92 7.450% 11/15/29 B/E DTD 12/02/19 CLB ,200000,121600,11/15/2029,7.45
2024,3,1,10041560001,DLPG,MONEYMRKT,Liquidez,BNY MELLON US DOLLAR LIQD SERV,0,199.7,1/01/1900,0
2024,3,1,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLIC MEDELLIN LOCAL AUTHORITY 4.375% 02/15/31 B/E DTD 07/15/20 CLB ,180000,146867.4,02/15/2031,4.375
2024,3,1,10041560001,EPMP5694987,P9379RBC0,USP9379RBC09,EMPRESAS PUBLIC MEDELLIN LOCAL AUTHORITY 4.375% 02/15/31 B/E DTD 07/15/20 CLB ,180000,146944.8,02/15/2031,4.375
2024,3,1,10041560001,TEF5013179,P28768AC6,USP28768AC69,COLOMBIA TELECOMUNICACIONES SA ESP BIC REG S BOND 4.950% 07/17/30 B/E DTD 07/17/20 CLB,200000,130986,07/17/2030,4.95
2024,3,1,10041560001,LILKV5006556,P9810XAA9,USP9810XAA92,VTR COMUNICACIONES SPA REG S BOND ISIN#USP9810XAA92 5.125% 01/15/28 B/E DTD 07/01/20 CLB ,200000,94936,01/15/2028,5.125
2024,3,1,10041560001,BGNB4479830,P1265VAD4,USP1265VAD49,BANCO GNB SUDAMERIS REG S BOND ISIN#USP1265VAD49 7.051% 04/03/27 B/E DTD 04/03/17 CLB ,150000,145006.5,4/03/2027,7.051
2024,3,1,10041560001,BGNB5166290,P1265VAH5,USP1265VAH52,BANCO GNB SUDAMERIS ISIN#USP1265VAH52 7.500% 04/16/31 B/E DTD 04/16/21 CLB  ,200000,167500,04/16/2031,7.5
